NATCODE,NAMEUNIT,CODNUT1,CODNUT2,CODNUT3,CODMUN,CodINE,PROVINCIA,LITMUN
34070909213,Merindad de Cuesta-Urria,ES4,ES41,ES412,9213,9213,Burgos,Merindad de Cuesta-Urria
34070909214,Merindad de Montija,ES4,ES41,ES412,9214,9214,Burgos,Merindad de Montija
34070909906,Merindad de Río Ubierna,ES4,ES41,ES412,9906,9906,Burgos,Merindad de Río Ubierna
34070909215,Merindad de Sotoscueva,ES4,ES41,ES412,9215,9215,Burgos,Merindad de Sotoscueva
34070909216,Merindad de Valdeporres,ES4,ES41,ES412,9216,9216,Burgos,Merindad de Valdeporres
34070909217,Merindad de Valdivielso,ES4,ES41,ES412,9217,9217,Burgos,Merindad de Valdivielso
34063939043,Meruelo,ES1,ES13,ES130,39043,39043,Cantabria,Meruelo
34111010120,Mesas de Ibor,ES4,ES43,ES432,10120,10120,Cáceres,Mesas de Ibor
34070505126,Mesegar de Corneja,ES4,ES41,ES411,5126,5126,Ávila,Mesegar de Corneja
34084545100,Mesegar de Tajo,ES4,ES42,ES425,45100,45100,Toledo,Mesegar de Tajo
34121515047,Mesía,ES1,ES11,ES111,15047,15047,Coruña A,Mesía
34025050166,Mesones de Isuela,ES2,ES24,ES243,50166,50166,Zaragoza,Mesones de Isuela
34081313055,Mestanza,ES4,ES42,ES422,13055,13055,Ciudad Real,Mestanza
34025050167,Mezalocha,ES2,ES24,ES243,50167,50167,Zaragoza,Mezalocha
34024444148,Mezquita de Jarque,ES2,ES24,ES242,44148,44148,Teruel,Mezquita de Jarque
34111010121,Miajadas,ES4,ES43,ES432,10121,10121,Cáceres,Miajadas
34025050168,Mianos,ES2,ES24,ES243,50168,50168,Zaragoza,Mianos
34074949117,Micereces de Tera,ES4,ES41,ES419,49117,49117,Zamora,Micereces de Tera
34073434107,Micieces de Ojeda,ES4,ES41,ES414,34107,34107,Palencia,Micieces de Ojeda
34025050169,Miedes de Aragón,ES2,ES24,ES243,50169,50169,Zaragoza,Miedes de Aragón
34081919181,Miedes de Atienza,ES4,ES42,ES424,19181,19181,Guadalajara,Miedes de Atienza
34063939044,Miengo,ES1,ES13,ES130,39044,39044,Cantabria,Miengo
34063939045,Miera,ES1,ES13,ES130,39045,39045,Cantabria,Miera
34091717105,Mieres,ES5,ES51,ES512,17105,17105,Girona,Mieres
34033333037,Mieres,ES1,ES12,ES120,33037,33037,Asturias,Mieres
34073737190,Mieza,ES4,ES41,ES415,37190,37190,Salamanca,Mieza
34084545101,Miguel Esteban,ES4,ES42,ES425,45101,45101,Toledo,Miguel Esteban
34074040128,Migueláñez,ES4,ES41,ES416,40128,40128,Segovia,Migueláñez
34081313056,Miguelturra,ES4,ES42,ES422,13056,13056,Ciudad Real,Miguelturra
34070505127,Mijares,ES4,ES41,ES411,5127,5127,Ávila,Mijares
34012929070,Mijas,ES6,ES61,ES617,29070,29070,Málaga,Mijas
34070909218,Milagros,ES4,ES41,ES412,9218,9218,Burgos,Milagros
34081919184,Millana,ES4,ES42,ES424,19184,19184,Guadalajara,Millana
34111010122,Millanes,ES4,ES43,ES432,10122,10122,Cáceres,Millanes
34104646167,Millares,ES5,ES52,ES523,46167,46167,Valencia/Valéncia,Millares
34100303086,Millena,ES5,ES52,ES521,3086,3086,Alicante,Millena
34074949118,Milles de la Polvorosa,ES4,ES41,ES419,49118,49118,Zamora,Milles de la Polvorosa
34081919183,Milmarcos,ES4,ES42,ES424,19183,19183,Guadalajara,Milmarcos
34012121049,Minas de Riotinto,ES6,ES61,ES615,21049,21049,Huelva,Minas de Riotinto
34080202048,Minaya,ES4,ES42,ES421,2048,2048,Albacete,Minaya
34081616125,Minglanilla,ES4,ES42,ES423,16125,16125,Cuenca,Minglanilla
34070505128,Mingorría,ES4,ES41,ES411,5128,5128,Ávila,Mingorría
34121515048,Miño,ES1,ES11,ES111,15048,15048,Coruña A,Miño
34074242115,Miño de Medinaceli,ES4,ES41,ES417,42115,42115,Soria,Miño de Medinaceli
34074242116,Miño de San Esteban,ES4,ES41,ES417,42116,42116,Soria,Miño de San Esteban
34081616126,Mira,ES4,ES42,ES423,16126,16126,Cuenca,Mira
34111010123,Mirabel,ES4,ES43,ES432,10123,10123,Cáceres,Mirabel
34081919186,Mirabueno,ES4,ES42,ES424,19186,19186,Guadalajara,Mirabueno
34132828085,Miraflores de la Sierra,ES3,ES30,ES300,28085,28085,Madrid,Miraflores de la Sierra
34092525135,Miralcamp,ES5,ES51,ES513,25135,25135,Lleida,Miralcamp
34081919187,Miralrío,ES4,ES42,ES424,19187,19187,Guadalajara,Miralrío
34104646168,Miramar,ES5,ES52,ES523,46168,46168,Valencia/Valéncia,Miramar
34024444149,Mirambel,ES2,ES24,ES242,44149,44149,Teruel,Mirambel
34073737192,Miranda de Azán,ES4,ES41,ES415,37192,37192,Salamanca,Miranda de Azán
34070909219,Miranda de Ebro,ES4,ES41,ES412,9219,9219,Burgos,Miranda de Ebro
34073737193,Miranda del Castañar,ES4,ES41,ES415,37193,37193,Salamanca,Miranda del Castañar
34110606084,Mirandilla,ES4,ES43,ES431,6084,6084,Badajoz,Mirandilla
34070909220,Miraveche,ES4,ES41,ES412,9220,9220,Burgos,Miraveche
34094343084,Miravet,ES5,ES51,ES514,43084,43084,Tarragona,Miravet
34024444150,Miravete de la Sierra,ES2,ES24,ES242,44150,44150,Teruel,Miravete de la Sierra
34070505130,Mironcillo,ES4,ES41,ES411,5130,5130,Ávila,Mironcillo
34070505131,Mirueña de los Infanzones,ES4,ES41,ES411,5131,5131,Ávila,Mirueña de los Infanzones
34104646169,Mislata,ES5,ES52,ES523,46169,46169,Valencia/Valéncia,Mislata
34123636029,Moaña,ES1,ES11,ES114,36029,36029,Pontevedra,Moaña
34084545102,Mocejón,ES4,ES42,ES425,45102,45102,Toledo,Mocejón
34081919188,Mochales,ES4,ES42,ES424,19188,19188,Guadalajara,Mochales
34011818132,Moclín,ES6,ES61,ES614,18132,18132,Granada,Moclín
34012929071,Moclinejo,ES6,ES61,ES617,29071,29071,Málaga,Moclinejo
34070909221,Modúbar de la Emparedada,ES4,ES41,ES412,9221,9221,Burgos,Modúbar de la Emparedada
34121515049,Moeche,ES1,ES11,ES111,15049,15049,Coruña A,Moeche
34053535012,Mogán,ES7,ES70,ES705,35012,35012,Palmas Las,Mogán
34073737194,Mogarraz,ES4,ES41,ES415,37194,37194,Salamanca,Mogarraz
34104646170,Mogente/Moixent,ES5,ES52,ES523,46170,46170,Valencia/Valéncia,Mogente/Moixent
34012121050,Moguer,ES6,ES61,ES615,21050,21050,Huelva,Moguer
34111010124,Mohedas de Granadilla,ES4,ES43,ES432,10124,10124,Cáceres,Mohedas de Granadilla
34084545103,Mohedas de la Jara,ES4,ES42,ES425,45103,45103,Toledo,Mohedas de la Jara
34081919189,Mohernando,ES4,ES42,ES424,19189,19189,Guadalajara,Mohernando
34090808138,Moià,ES5,ES51,ES511,8138,8138,Barcelona,Moià
34010404064,Mojácar,ES6,ES61,ES611,4064,4064,Almería,Mojácar
34074747090,Mojados,ES4,ES41,ES418,47090,47090,Valladolid,Mojados
34074949119,Molacillos,ES4,ES41,ES419,49119,49119,Zamora,Molacillos
34074949120,Molezuelas de la Carballeda,ES4,ES41,ES419,49120,49120,Zamora,Molezuelas de la Carballeda
34081919190,Molina de Aragón,ES4,ES42,ES424,19190,19190,Guadalajara,Molina de Aragón
34143030027,Molina de Segura,ES6,ES62,ES620,30027,30027,Murcia,Molina de Segura
34072424100,Molinaseca,ES4,ES41,ES413,24100,24100,León,Molinaseca
34080202049,Molinicos,ES4,ES42,ES421,2049,2049,Albacete,Molinicos
34073737195,Molinillo,ES4,ES41,ES415,37195,37195,Salamanca,Molinillo
34024444151,Molinos,ES2,ES24,ES242,44151,44151,Teruel,Molinos
34074242117,Molinos de Duero,ES4,ES41,ES417,42117,42117,Soria,Molinos de Duero
34090808123,Molins de Rei,ES5,ES51,ES511,8123,8123,Barcelona,Molins de Rei
34063939046,Molledo,ES1,ES13,ES130,39046,39046,Cantabria,Molledo
34092525137,Mollerussa,ES5,ES51,ES513,25137,25137,Lleida,Mollerussa
34091717106,Mollet de Peralada,ES5,ES51,ES512,17106,17106,Girona,Mollet de Peralada
34090808124,Mollet del Vallès,ES5,ES51,ES511,8124,8124,Barcelona,Mollet del Vallès
34012929072,Mollina,ES6,ES61,ES617,29072,29072,Málaga,Mollina
34091717107,Molló,ES5,ES51,ES512,17107,17107,Girona,Molló
34011818133,Molvízar,ES6,ES61,ES614,18133,18133,Granada,Molvízar
34070505132,Mombeltrán,ES4,ES41,ES411,5132,5132,Ávila,Mombeltrán
34074242118,Momblona,ES4,ES41,ES417,42118,42118,Soria,Momblona
34074949121,Mombuey,ES4,ES41,ES419,49121,49121,Zamora,Mombuey
34011818134,Monachil,ES6,ES61,ES614,18134,18134,Granada,Monachil
34081919191,Monasterio,ES4,ES42,ES424,19191,19191,Guadalajara,Monasterio
34070909223,Monasterio de la Sierra,ES4,ES41,ES412,9223,9223,Burgos,Monasterio de la Sierra
34070909224,Monasterio de Rodilla,ES4,ES41,ES412,9224,9224,Burgos,Monasterio de Rodilla
34074747091,Monasterio de Vega,ES4,ES41,ES418,47091,47091,Valladolid,Monasterio de Vega
34104646171,Moncada,ES5,ES52,ES523,46171,46171,Valencia/Valéncia,Moncada
34070909225,Moncalvillo,ES4,ES41,ES412,9225,9225,Burgos,Moncalvillo
34101212077,Moncofa,ES5,ES52,ES522,12077,12077,Castellón/Castelló,Moncofa
34012929073,Monda,ES6,ES61,ES617,29073,29073,Málaga,Monda
34123636030,Mondariz,ES1,ES11,ES114,36030,36030,Pontevedra,Mondariz
34123636031,Mondariz-Balneario,ES1,ES11,ES114,36031,36031,Pontevedra,Mondariz-Balneario
34081919192,Mondéjar,ES4,ES42,ES424,19192,19192,Guadalajara,Mondéjar
34122727030,Mondoñedo,ES1,ES11,ES112,27030,27030,Lugo,Mondoñedo
34025050170,Monegrillo,ES2,ES24,ES243,50170,50170,Zaragoza,Monegrillo
34022222155,Monesma y Cajigar,ES2,ES24,ES241,22155,22155,Huesca,Monesma y Cajigar
34110606085,Monesterio,ES4,ES43,ES431,6085,6085,Badajoz,Monesterio
34025050171,Moneva,ES2,ES24,ES243,50171,50171,Zaragoza,Moneva
34074949122,Monfarracinos,ES4,ES41,ES419,49122,49122,Zamora,Monfarracinos
34121515050,Monfero,ES1,ES11,ES111,15050,15050,Coruña A,Monfero
34022222156,Monflorite-Lascasas,ES2,ES24,ES241,22156,22156,Huesca,Monflorite-Lascasas
34073737196,Monforte de la Sierra,ES4,ES41,ES415,37196,37196,Salamanca,Monforte de la Sierra
34122727031,Monforte de Lemos,ES1,ES11,ES112,27031,27031,Lugo,Monforte de Lemos
34024444152,Monforte de Moyuela,ES2,ES24,ES242,44152,44152,Teruel,Monforte de Moyuela
34100303088,Monforte del Cid,ES5,ES52,ES521,3088,3088,Alicante,Monforte del Cid
34090808128,Monistrol de Calders,ES5,ES51,ES511,8128,8128,Barcelona,Monistrol de Calders
34090808127,Monistrol de Montserrat,ES5,ES51,ES511,8127,8127,Barcelona,Monistrol de Montserrat
34073737197,Monleón,ES4,ES41,ES415,37197,37197,Salamanca,Monleón
34073737198,Monleras,ES4,ES41,ES415,37198,37198,Salamanca,Monleras
34100303089,Monóvar/Monòver,ES5,ES52,ES521,3089,3089,Alicante,Monóvar/Monòver
34025050172,Monreal de Ariza,ES2,ES24,ES243,50172,50172,Zaragoza,Monreal de Ariza
34024444153,Monreal del Campo,ES2,ES24,ES242,44153,44153,Teruel,Monreal del Campo
34081616128,Monreal del Llano,ES4,ES42,ES423,16128,16128,Cuenca,Monreal del Llano
34111010125,Monroy,ES4,ES43,ES432,10125,10125,Cáceres,Monroy
34024444154,Monroyo,ES2,ES24,ES242,44154,44154,Teruel,Monroyo
34073737199,Monsagro,ES4,ES41,ES415,37199,37199,Salamanca,Monsagro
34070505133,Monsalupe,ES4,ES41,ES411,5133,5133,Ávila,Monsalupe
34094343091,Mont-ral,ES5,ES51,ES514,43091,43091,Tarragona,Mont-ral
34091717110,Mont-ras,ES5,ES51,ES512,17110,17110,Girona,Mont-ras
34094343092,Mont-roig del Camp,ES5,ES51,ES514,43092,43092,Tarragona,Mont-roig del Camp
34091717109,Montagut i Oix,ES5,ES51,ES512,17109,17109,Girona,Montagut i Oix
34024444155,Montalbán,ES2,ES24,ES242,44155,44155,Teruel,Montalbán
34011414040,Montalbán de Córdoba,ES6,ES61,ES613,14040,14040,Córdoba,Montalbán de Córdoba
34081616129,Montalbanejo,ES4,ES42,ES423,16129,16129,Cuenca,Montalbanejo
34081616130,Montalbo,ES4,ES42,ES423,16130,16130,Cuenca,Montalbo
34080202050,Montalvos,ES4,ES42,ES421,2050,2050,Albacete,Montalvos
34074949123,Montamarta,ES4,ES41,ES419,49123,49123,Zamora,Montamarta
34101212078,Montán,ES5,ES52,ES522,12078,12078,Castellón/Castelló,Montán
34111010126,Montánchez,ES4,ES43,ES432,10126,10126,Cáceres,Montánchez
34101212079,Montanejos,ES5,ES52,ES522,12079,12079,Castellón/Castelló,Montanejos
34022222157,Montanuy,ES2,ES24,ES241,22157,22157,Huesca,Montanuy
34081919193,Montarrón,ES4,ES42,ES424,19193,19193,Guadalajara,Montarrón
34104646173,Montaverner,ES5,ES52,ES523,46173,46173,Valencia/Valéncia,Montaverner
34094343086,Montblanc,ES5,ES51,ES514,43086,43086,Tarragona,Montblanc
34094343088,Montbrió del Camp,ES5,ES51,ES514,43088,43088,Tarragona,Montbrió del Camp
34090808125,Montcada i Reixac,ES5,ES51,ES511,8125,8125,Barcelona,Montcada i Reixac
34090808130,Montclar,ES5,ES51,ES511,8130,8130,Barcelona,Montclar
34081616131,Monteagudo de las Salinas,ES4,ES42,ES423,16131,16131,Cuenca,Monteagudo de las Salinas
34074242119,Monteagudo de las Vicarías,ES4,ES41,ES417,42119,42119,Soria,Monteagudo de las Vicarías
34024444156,Monteagudo del Castillo,ES2,ES24,ES242,44156,44156,Teruel,Monteagudo del Castillo
34074747092,Montealegre de Campos,ES4,ES41,ES418,47092,47092,Valladolid,Montealegre de Campos
34080202051,Montealegre del Castillo,ES4,ES42,ES421,2051,2051,Albacete,Montealegre del Castillo
34084545104,Montearagón,ES4,ES42,ES425,45104,45104,Toledo,Montearagón
34012929903,Montecorto,ES6,ES61,ES617,29903,29903,Málaga,Montecorto
34123232049,Montederramo,ES1,ES11,ES113,32049,32049,Ourense,Montederramo
34011818135,Montefrío,ES6,ES61,ES614,18135,18135,Granada,Montefrío
34111010127,Montehermoso,ES4,ES43,ES432,10127,10127,Cáceres,Montehermoso
34012929074,Montejaque,ES6,ES61,ES617,29074,29074,Málaga,Montejaque
34011818136,Montejícar,ES6,ES61,ES614,18136,18136,Granada,Montejícar
34073737200,Montejo,ES4,ES41,ES415,37200,37200,Salamanca,Montejo
34074040129,Montejo de Arévalo,ES4,ES41,ES416,40129,40129,Segovia,Montejo de Arévalo
34132828088,Montejo de la Sierra,ES3,ES30,ES300,28088,28088,Madrid,Montejo de la Sierra
34074040130,Montejo de la Vega de la Serrezuela,ES4,ES41,ES416,40130,40130,Segovia,Montejo de la Vega de la Serrezuela
34074242120,Montejo de Tiermes,ES4,ES41,ES417,42120,42120,Soria,Montejo de Tiermes
34092525139,Montellà i Martinet,ES5,ES51,ES513,25139,25139,Lleida,Montellà i Martinet
34014141064,Montellano,ES6,ES61,ES618,41064,41064,Sevilla,Montellano
34011414041,Montemayor,ES6,ES61,ES613,14041,14041,Córdoba,Montemayor
34074747093,Montemayor de Pililla,ES4,ES41,ES418,47093,47093,Valladolid,Montemayor de Pililla
34073737201,Montemayor del Río,ES4,ES41,ES415,37201,37201,Salamanca,Montemayor del Río
34110606086,Montemolín,ES4,ES43,ES431,6086,6086,Badajoz,Montemolín
34074242121,Montenegro de Cameros,ES4,ES41,ES417,42121,42121,Soria,Montenegro de Cameros
34025050173,Monterde,ES2,ES24,ES243,50173,50173,Zaragoza,Monterde
34024444157,Monterde de Albarracín,ES2,ES24,ES242,44157,44157,Teruel,Monterde de Albarracín
34123232050,Monterrei,ES1,ES11,ES113,32050,32050,Ourense,Monterrei
34122727032,Monterroso,ES1,ES11,ES112,27032,27032,Lugo,Monterroso
34074040131,Monterrubio,ES4,ES41,ES416,40131,40131,Segovia,Monterrubio
34073737202,Monterrubio de Armuña,ES4,ES41,ES415,37202,37202,Salamanca,Monterrubio de Armuña
34070909226,Monterrubio de la Demanda,ES4,ES41,ES412,9226,9226,Burgos,Monterrubio de la Demanda
34110606087,Monterrubio de la Serena,ES4,ES43,ES431,6087,6087,Badajoz,Monterrubio de la Serena
34073737203,Monterrubio de la Sierra,ES4,ES41,ES415,37203,37203,Salamanca,Monterrubio de la Sierra
34104646174,Montesa,ES5,ES52,ES523,46174,46174,Valencia/Valéncia,Montesa
34084545105,Montesclaros,ES4,ES42,ES425,45105,45105,Toledo,Montesclaros
34090808131,Montesquiu,ES5,ES51,ES511,8131,8131,Barcelona,Montesquiu
34092525140,Montferrer i Castellbò,ES5,ES51,ES513,25140,25140,Lleida,Montferrer i Castellbò
34094343089,Montferri,ES5,ES51,ES514,43089,43089,Tarragona,Montferri
34092525138,Montgai,ES5,ES51,ES513,25138,25138,Lleida,Montgai
34090808126,Montgat,ES5,ES51,ES511,8126,8126,Barcelona,Montgat
34081313057,Montiel,ES4,ES42,ES422,13057,13057,Ciudad Real,Montiel
34110606088,Montijo,ES4,ES43,ES431,6088,6088,Badajoz,Montijo
34011414042,Montilla,ES6,ES61,ES613,14042,14042,Córdoba,Montilla
34011818137,Montillana,ES6,ES61,ES614,18137,18137,Granada,Montillana
34104646175,Montitxelvo/Montichelvo,ES5,ES52,ES523,46175,46175,Valencia/Valéncia,Montitxelvo/Montichelvo
34012323062,Montizón,ES6,ES61,ES616,23062,23062,Jaén,Montizón
34090808132,Montmajor,ES5,ES51,ES511,8132,8132,Barcelona,Montmajor
34090808133,Montmaneu,ES5,ES51,ES511,8133,8133,Barcelona,Montmaneu
34090808135,Montmeló,ES5,ES51,ES511,8135,8135,Barcelona,Montmeló
34092525142,Montoliu de Lleida,ES5,ES51,ES513,25142,25142,Lleida,Montoliu de Lleida
34092525141,Montoliu de Segarra,ES5,ES51,ES513,25141,25141,Lleida,Montoliu de Segarra
34025050174,Montón,ES2,ES24,ES243,50174,50174,Zaragoza,Montón
34070909227,Montorio,ES4,ES41,ES412,9227,9227,Burgos,Montorio
34092525143,Montornès de Segarra,ES5,ES51,ES513,25143,25143,Lleida,Montornès de Segarra
34090808136,Montornès del Vallès,ES5,ES51,ES511,8136,8136,Barcelona,Montornès del Vallès
34011414043,Montoro,ES6,ES61,ES613,14043,14043,Córdoba,Montoro
34104646176,Montroi/Montroy,ES5,ES52,ES523,46176,46176,Valencia/Valéncia,Montroi/Montroy
34090808137,Montseny,ES5,ES51,ES511,8137,8137,Barcelona,Montseny
34104646172,Montserrat,ES5,ES52,ES523,46172,46172,Valencia/Valéncia,Montserrat
34040707038,Montuïri,ES5,ES53,ES532,7038,7038,Balears Illes,Montuïri
34011414044,Monturque,ES6,ES61,ES613,14044,14044,Córdoba,Monturque
34022222158,Monzón,ES2,ES24,ES241,22158,22158,Huesca,Monzón
34073434108,Monzón de Campos,ES4,ES41,ES414,34108,34108,Palencia,Monzón de Campos
34084545106,Mora,ES4,ES42,ES425,45106,45106,Toledo,Mora
34094343093,Móra d'Ebre,ES5,ES51,ES514,43093,43093,Tarragona,Móra d'Ebre
34024444158,Mora de Rubielos,ES2,ES24,ES242,44158,44158,Teruel,Mora de Rubielos
34094343094,Móra la Nova,ES5,ES51,ES514,43094,43094,Tarragona,Móra la Nova
34070909228,Moradillo de Roa,ES4,ES41,ES412,9228,9228,Burgos,Moradillo de Roa
34081313058,Moral de Calatrava,ES4,ES42,ES422,13058,13058,Ciudad Real,Moral de Calatrava
34074040132,Moral de Hornuez,ES4,ES41,ES416,40132,40132,Segovia,Moral de Hornuez
34074747094,Moral de la Reina,ES4,ES41,ES418,47094,47094,Valladolid,Moral de la Reina
34074949124,Moral de Sayago,ES4,ES41,ES419,49124,49124,Zamora,Moral de Sayago
34011818138,Moraleda de Zafayona,ES6,ES61,ES614,18138,18138,Granada,Moraleda de Zafayona
34111010128,Moraleja,ES4,ES43,ES432,10128,10128,Cáceres,Moraleja
34132828089,Moraleja de Enmedio,ES3,ES30,ES300,28089,28089,Madrid,Moraleja de Enmedio
34074747095,Moraleja de las Panaderas,ES4,ES41,ES418,47095,47095,Valladolid,Moraleja de las Panaderas
34070505134,Moraleja de Matacabras,ES4,ES41,ES411,5134,5134,Ávila,Moraleja de Matacabras
34074949126,Moraleja de Sayago,ES4,ES41,ES419,49126,49126,Zamora,Moraleja de Sayago
34074949125,Moraleja del Vino,ES4,ES41,ES419,49125,49125,Zamora,Moraleja del Vino
34074747096,Morales de Campos,ES4,ES41,ES418,47096,47096,Valladolid,Morales de Campos
34074949128,Morales de Rey,ES4,ES41,ES419,49128,49128,Zamora,Morales de Rey
34074949129,Morales de Toro,ES4,ES41,ES419,49129,49129,Zamora,Morales de Toro
34074949130,Morales de Valverde,ES4,ES41,ES419,49130,49130,Zamora,Morales de Valverde
34074949127,Morales del Vino,ES4,ES41,ES419,49127,49127,Zamora,Morales del Vino
34074949131,Moralina,ES4,ES41,ES419,49131,49131,Zamora,Moralina
34132828090,Moralzarzal,ES3,ES30,ES300,28090,28090,Madrid,Moralzarzal
34123636032,Moraña,ES1,ES11,ES114,36032,36032,Pontevedra,Moraña
34073737204,Morasverdes,ES4,ES41,ES415,37204,37204,Salamanca,Morasverdes
34025050175,Morata de Jalón,ES2,ES24,ES243,50175,50175,Zaragoza,Morata de Jalón
34025050176,Morata de Jiloca,ES2,ES24,ES243,50176,50176,Zaragoza,Morata de Jiloca
34132828091,Morata de Tajuña,ES3,ES30,ES300,28091,28091,Madrid,Morata de Tajuña
34143030028,Moratalla,ES6,ES62,ES620,30028,30028,Murcia,Moratalla
34081919194,Moratilla de los Meleros,ES4,ES42,ES424,19194,19194,Guadalajara,Moratilla de los Meleros
34073434109,Moratinos,ES4,ES41,ES414,34109,34109,Palencia,Moratinos
34111010129,Morcillo,ES4,ES43,ES432,10129,10129,Cáceres,Morcillo
34033333038,Morcín,ES1,ES12,ES120,33038,33038,Asturias,Morcín
34011818909,Morelábor,ES6,ES61,ES614,18909,18909,Granada,Morelábor
34101212080,Morella,ES5,ES52,ES522,12080,12080,Castellón/Castelló,Morella
34081919195,Morenilla,ES4,ES42,ES424,19195,19195,Guadalajara,Morenilla
34074949132,Moreruela de los Infanzones,ES4,ES41,ES419,49132,49132,Zamora,Moreruela de los Infanzones
34074949133,Moreruela de Tábara,ES4,ES41,ES419,49133,49133,Zamora,Moreruela de Tábara
34025050177,Morés,ES2,ES24,ES243,50177,50177,Zaragoza,Morés
34011414045,Moriles,ES6,ES61,ES613,14045,14045,Córdoba,Moriles
34073737205,Morille,ES4,ES41,ES415,37205,37205,Salamanca,Morille
34073737206,Moríñigo,ES4,ES41,ES415,37206,37206,Salamanca,Moríñigo
34073737207,Moriscos,ES4,ES41,ES415,37207,37207,Salamanca,Moriscos
34074242123,Morón de Almazán,ES4,ES41,ES417,42123,42123,Soria,Morón de Almazán
34014141065,Morón de la Frontera,ES6,ES61,ES618,41065,41065,Sevilla,Morón de la Frontera
34073737208,Moronta,ES4,ES41,ES415,37208,37208,Salamanca,Moronta
34025050178,Moros,ES2,ES24,ES243,50178,50178,Zaragoza,Moros
34123636033,Mos,ES1,ES11,ES114,36033,36033,Pontevedra,Mos
34024444159,Moscardón,ES2,ES24,ES242,44159,44159,Teruel,Moscardón
34024444160,Mosqueruela,ES2,ES24,ES242,44160,44160,Teruel,Mosqueruela
34132828092,Móstoles,ES3,ES30,ES300,28092,28092,Madrid,Móstoles
34081616132,Mota de Altarejos,ES4,ES42,ES423,16132,16132,Cuenca,Mota de Altarejos
34081616133,Mota del Cuervo,ES4,ES42,ES423,16133,16133,Cuenca,Mota del Cuervo
34074747097,Mota del Marqués,ES4,ES41,ES418,47097,47097,Valladolid,Mota del Marqués
34081616134,Motilla del Palancar,ES4,ES42,ES423,16134,16134,Cuenca,Motilla del Palancar
34080202052,Motilleja,ES4,ES42,ES421,2052,2052,Albacete,Motilleja
34011818140,Motril,ES6,ES61,ES614,18140,18140,Granada,Motril
34053535013,Moya,ES7,ES70,ES705,35013,35013,Palmas Las,Moya
34081616135,Moya,ES4,ES42,ES423,16135,16135,Cuenca,Moya
34025050179,Moyuela,ES2,ES24,ES243,50179,50179,Zaragoza,Moyuela
34073737209,Mozárbez,ES4,ES41,ES415,37209,37209,Salamanca,Mozárbez
